Station,Model,Location_Intercept,Location_Slope,Scale_Intercept,Scale_Slope,Shape,Location_SE_Intercept,Location_SE_Slope,Scale_SE_Intercept,Scale_SE_Slope,Shape_SE,Location_Slope_Significant,Shape_Significant,Scale_Slope_Significant,num_years,start_date,end_date
Avasjö-Borgafjäll D,Stationary,29.585142327066684,NA,7.045151896708793,NA,0.04305253726054429,1.0671292549162708,NA,0.8130339954752044,NA,0.12865732845426295,NA,NA,NA,62.997946611909654,1963-10-01,2024-09-30
Avasjö-Borgafjäll D,Exp model,29.667710485164402,NA,2.0107076513360544,-0.0019844376492459408,0.04834123676407773,1.09347808681211,NA,0.20720862706537227,0.005775554758749736,0.13228649346533738,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Avasjö-Borgafjäll D,Linear model,29.664654130624516,NA,7.439181735920999,-0.013261147284088943,0.04810132269294476,1.0935416150783648,NA,1.4762399468231169,0.039565922114962904,0.13217406331813006,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Finnbacka D,Stationary,27.81925752916842,NA,7.546894453993824,NA,0.11901230803400374,1.113260905916035,NA,0.8557877070876494,NA,0.11038091632697039,NA,NA,NA,62.997946611909654,1963-10-01,2024-09-30
Finnbacka D,Exp model,28.22571911064801,NA,1.8237555091181044,0.006148374825680112,0.13518298560807687,1.1646172954707077,NA,0.2212397418014714,0.00611589197074947,0.11728751285093257,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Finnbacka D,Linear model,28.246048285402484,NA,6.037966941039701,0.04856219452720009,0.135284491754231,1.1640943661840015,NA,1.5057190178708721,0.04664858681418568,0.11756650528396975,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Gendalen,Stationary,29.235272464459936,NA,7.488968764557476,NA,0.04075345791742205,1.1383632741163303,NA,0.8681437803640724,NA,0.13124372571481757,NA,NA,NA,62.997946611909654,1963-10-01,2024-09-30
Gendalen,Exp model,29.177333095278083,NA,1.982538653249361,9.192075178645783e-4,0.04435083838841209,1.1869175629791218,NA,0.21598654812288712,0.005452936352508842,0.13379817531026675,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Gendalen,Linear model,29.179810747800403,NA,7.268259689945049,0.006598200562752035,0.044164595135445794,1.184448562444631,NA,1.563688737020347,0.03984943722078242,0.13359709639762923,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Grönliden,Stationary,27.624072709436827,NA,7.585344423404795,NA,0.12608102020495965,1.1014134755679799,NA,0.8425634375990468,NA,0.10174252952454912,NA,NA,NA,62.997946611909654,1963-10-01,2024-09-30
Grönliden,Exp model,27.59976841637902,NA,1.9426061093158626,0.0024216187691826455,0.14136837621714335,1.0933082423724414,NA,0.22053225416992478,0.005614775266537461,0.10858095336332423,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Grönliden,Linear model,27.59989026425874,NA,6.965598563821028,0.018143109570502868,0.14129851202830904,1.0933818924699577,NA,1.5966304861109653,0.04220774180736808,0.10847337931255095,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Hallstaberg,Stationary,26.82252014090265,NA,7.878278195677198,NA,0.2503576481964185,1.1467385159650403,NA,0.9351687678461029,NA,0.1067864153139397,NA,NA,NA,62.997946611909654,1963-10-01,2024-09-30
Hallstaberg,Exp model,26.800338496084148,NA,2.2149652884007986,-0.005435311109091009,0.26282234537097016,1.124558235101818,NA,0.19198026240530003,0.005036953804042611,0.11132234323521896,NA,TRUE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Hallstaberg,Linear model,26.80110740810887,NA,9.123170180161702,-0.04332712006422948,0.26155956778275774,1.1237108143864218,NA,1.6672657972021467,0.04005860669249401,0.11109783628866997,NA,TRUE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Hanö A,Stationary,23.638158811876014,NA,7.5735416713880195,NA,0.1781154368293742,1.1058262092159992,NA,0.8688779753521352,NA,0.10700958435347478,NA,NA,NA,62.997946611909654,1963-10-01,2024-09-30
Hanö A,Exp model,23.668180888056284,NA,2.0537219515870055,-9.964507053093544e-4,0.18219056906808623,1.1162429291180218,NA,0.20154309666461104,0.005624902419423974,0.10933324263841734,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Hanö A,Linear model,23.669434109974812,NA,7.80596115980025,-0.0079233975311048,0.1823662166029752,1.1164752267872755,NA,1.5812918254954311,0.04378977489178787,0.10945632960145327,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Heden,Stationary,36.03317872066488,NA,8.373031787033542,NA,-0.06785317571525855,1.2256410324615485,NA,0.8898173112029389,NA,0.1065383193545816,NA,NA,NA,62.997946611909654,1963-10-01,2024-09-30
Heden,Exp model,35.79042922016168,NA,1.9463269851908762,0.006225067143512746,-0.10197006526706308,1.2438058305694926,NA,0.21577300875668914,0.006748587568212569,0.10948805628620972,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Heden,Linear model,35.73227630351962,NA,6.580694004784823,0.06508102316094842,-0.1092557136551471,1.242474696380462,NA,1.7580451490985134,0.06355712998464755,0.10929445198806444,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Hyltan,Stationary,26.500010702805724,NA,7.69213792568747,NA,0.17570425136177048,1.1055615055593253,NA,0.8667508502327729,NA,0.09957171401687286,NA,NA,NA,62.997946611909654,1963-10-01,2024-09-30
Hyltan,Exp model,25.869257270276123,NA,1.691732265431363,0.01072427751464076,0.15188036062576782,1.1302449599631543,NA,0.24927558696420282,0.007181256776372067,0.10928531236178395,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Hyltan,Linear model,25.824872112678722,NA,5.090882683528659,0.08384684858979745,0.1528775911629191,1.1221556961943284,NA,1.5037293082716552,0.05144281243509389,0.11052993797188117,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Härnösand,Stationary,37.66239169513913,NA,9.773153680573282,NA,-0.004380468245968611,1.4383221879627885,NA,1.0622049574730745,NA,0.109155862487785,NA,NA,NA,62.997946611909654,1963-10-01,2024-09-30
Härnösand,Exp model,37.656279452949875,NA,2.276419384157162,1.1326416160598641e-4,-0.004928705782218797,1.467354361252555,NA,0.1917392869222793,0.005551468904881532,0.11229690669535405,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Härnösand,Linear model,37.656562940367365,NA,9.742240811148065,0.001085301938622548,-0.004907229483195603,1.466982563900619,NA,1.8585039066034703,0.05378648828247221,0.11226284371516017,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
Håvelund,Stationary,31.313226166081456,NA,7.496498101795836,NA,-0.011484086016731019,1.0729090916824442,NA,0.772803336184699,NA,0.08699870256333792,NA,NA,NA,62.997946611909654,1963-10-01,2024-09-30
Håvelund,Exp model,31.26226041221017,NA,1.9592881146221552,0.0020485279498432493,-0.028233888553540414,1.0851096709235288,NA,0.1720395961781272,0.005305127392211019,0.09679744350036311,NA,FALSE,FALSE,62.997946611909654,1963-10-01,2024-09-30
