Station,Model,Location_Intercept,Location_Slope,Scale_Intercept,Scale_Slope,Shape,Location_SE_Intercept,Location_SE_Slope,Scale_SE_Intercept,Scale_SE_Slope,Shape_SE,Location_Slope_Significant,Shape_Significant,Scale_Slope_Significant,num_years,start_date,end_date
Mariestad,Linear model,28.752767878729802,NA,9.107099986433864,-0.01206148860917667,-0.10267050134760287,1.2605289503174375,NA,1.6496070791496573,0.04485672141805067,0.1075563010622622,NA,FALSE,FALSE,65.99863107460644,1958-10-01,2024-09-30
Mångsbodarna,Stationary,29.331291474039375,NA,6.8588064694232616,NA,0.13586593190275348,0.9687743131583487,NA,0.7449540707748866,NA,0.09882975773694756,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Mångsbodarna,Exp model,29.621889504206514,NA,2.212386309664958,-0.01056920315238321,0.20457119898578888,0.9132265522605888,NA,0.18510459103888408,0.005066760668855615,0.12268331916930258,NA,FALSE,TRUE,63.997262149212865,1960-10-01,2024-09-30
Mångsbodarna,Linear model,29.615030628678365,NA,8.758899362361696,-0.06597819178023238,0.1992671040787213,0.9157643593994146,NA,1.390528146133956,0.0310993145715121,0.12084078486023936,NA,FALSE,TRUE,63.997262149212865,1960-10-01,2024-09-30
Ockelbo,Stationary,31.291418382649983,NA,8.187082473377703,NA,0.26292403367572625,1.0442329722750745,NA,0.8602906828793914,NA,0.09535906526830695,NA,NA,NA,78.99794661190965,1945-10-01,2024-09-30
Ockelbo,Exp model,31.68468038102741,NA,2.5013865971697635,-0.012184473932801632,0.3783246648881713,0.8928008158585957,NA,0.17682604443531375,0.004113627768673363,0.11137670612598323,NA,TRUE,TRUE,78.99794661190965,1945-10-01,2024-09-30
Ockelbo,Linear model,31.648863354817628,NA,11.590956207195273,-0.0960187362561438,0.3976030919274172,0.8719538429546757,NA,1.6708293609055422,0.030392767220195623,0.11950840995028225,NA,TRUE,TRUE,78.99794661190965,1945-10-01,2024-09-30
Prästkulla,Stationary,28.15153041366426,NA,7.8627274901369,NA,0.11136556741172496,0.9689648474006055,NA,0.7210167798689289,NA,0.06606954070749202,NA,NA,NA,78.99794661190965,1945-10-01,2024-09-30
Prästkulla,Exp model,27.738416570511458,NA,1.7295773172149742,0.00803776605952641,0.08296312247101091,0.9520890411480836,NA,0.19003743740926696,0.00429650198990498,0.07294583916814375,NA,FALSE,FALSE,78.99794661190965,1945-10-01,2024-09-30
Prästkulla,Linear model,27.755775879089438,NA,5.525866030559393,0.058814286070425714,0.0858912452736864,0.9497272262496692,NA,1.1399082959446678,0.029837637009485152,0.07283015609346964,NA,FALSE,TRUE,78.99794661190965,1945-10-01,2024-09-30
Ramsjöholm,Stationary,28.307538071656058,NA,9.158140227704557,NA,0.1473130839581591,1.3204249922529385,NA,1.028950235028181,NA,0.11196805074533693,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Ramsjöholm,Exp model,28.24569237404499,NA,2.141679658077439,0.0024783383561010302,0.1287168461982538,1.3333172924913232,NA,0.22431220438123667,0.006684449761636645,0.12038391869119328,NA,FALSE,FALSE,63.997262149212865,1960-10-01,2024-09-30
Ramsjöholm,Linear model,28.239276934923563,NA,8.412536817210734,0.02572297009636101,0.12656341337352917,1.3338152786092579,NA,2.0838497858228964,0.06607364658962392,0.12118829979956984,NA,FALSE,FALSE,63.997262149212865,1960-10-01,2024-09-30
Saittarova D,Stationary,27.283704617547222,NA,7.112112344077456,NA,-0.04996130015243187,1.0093738747792536,NA,0.7349583484211779,NA,0.09587304952902455,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Saittarova D,Exp model,27.872802434031318,NA,2.195589476570614,-0.007952576997187037,-0.04243130119408679,1.039061005601987,NA,0.18589422712878825,0.004954186884113859,0.1168518205108463,NA,FALSE,FALSE,63.997262149212865,1960-10-01,2024-09-30
Saittarova D,Linear model,27.821544596494967,NA,8.654619957149142,-0.05032193880574086,-0.04439319892580828,1.0367583329347307,NA,1.4024944859116317,0.03229877866508152,0.11489337797758797,NA,FALSE,FALSE,63.997262149212865,1960-10-01,2024-09-30
Sjögärde,Stationary,28.260245014475043,NA,7.511848400120197,NA,0.2949385857837596,1.071873927703276,NA,0.9037726146458757,NA,0.1114143907952021,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Sjögärde,Exp model,28.253151723160368,NA,2.061665217097711,-0.0015273960689250582,0.3025333644963332,1.0761126689030918,NA,0.17936659087758577,0.004358502070885511,0.11783867969157194,NA,TRUE,FALSE,63.997262149212865,1960-10-01,2024-09-30
Sjögärde,Linear model,28.254316823314127,NA,7.836839116965365,-0.010874845441840392,0.30209523472454813,1.07581113019055,NA,1.3666229747649412,0.03183044907014501,0.11747825541527696,NA,TRUE,FALSE,63.997262149212865,1960-10-01,2024-09-30
Säffle,Stationary,32.51949644082781,NA,9.357302424967768,NA,0.15636607338025724,1.2782054476602287,NA,1.0053004926117128,NA,0.11093280038429336,NA,NA,NA,72.99931553730322,1951-10-01,2024-09-30
Säffle,Exp model,32.24750317045052,NA,2.010134699573927,0.006825533315317236,0.07831249360100183,1.2963379116339382,NA,0.2064525365027972,0.005623904035949128,0.1275894026992003,NA,FALSE,FALSE,72.99931553730322,1951-10-01,2024-09-30
Säffle,Linear model,32.27368178863003,NA,7.4568514196496976,0.05931948202102365,0.08761408860440073,1.2929960520509425,NA,1.673447950506766,0.05072696953804515,0.12373400521072005,NA,FALSE,FALSE,72.99931553730322,1951-10-01,2024-09-30
Sörbytorp,Stationary,29.85584946728662,NA,7.908897825414034,NA,0.07553694898934993,1.0496636780201105,NA,0.8061851075810721,NA,0.1117422525385939,NA,NA,NA,78.99794661190965,1945-10-01,2024-09-30
Sörbytorp,Exp model,29.774009383361822,NA,1.9901358355804801,0.0017309666974560114,0.08877258545555324,1.0531995159430834,NA,0.18318714919476392,0.0034548254865851727,0.1155875270203642,NA,FALSE,FALSE,78.99794661190965,1945-10-01,2024-09-30
Sörbytorp,Linear model,29.780933870366294,NA,7.349526273695248,0.012560276142471054,0.08768555073881633,1.0526615077780992,NA,1.3451156940890425,0.025987966352319505,0.1151508647935836,NA,FALSE,FALSE,78.99794661190965,1945-10-01,2024-09-30
Traneberg,Stationary,28.53050581199112,NA,8.117285630847583,NA,0.08317703411440071,1.1330952901842641,NA,0.8447579205410037,NA,0.09058321790608512,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
