Station,Model,Location_Intercept,Location_Slope,Scale_Intercept,Scale_Slope,Shape,Location_SE_Intercept,Location_SE_Slope,Scale_SE_Intercept,Scale_SE_Slope,Shape_SE,Location_Slope_Significant,Shape_Significant,Scale_Slope_Significant,num_years,start_date,end_date
Höglekardalen,Linear model,40.95948241554934,NA,16.649097568436154,-0.053330142188703085,NA,2.0040256670011685,NA,2.9007559807943184,0.07431154942302468,NA,NA,NA,FALSE,61.998631074606436,1962-10-01,2024-09-30
Höljes,Stationary,28.47452795130772,NA,7.942153318048605,NA,NA,1.0338524509758669,NA,0.8217685330654618,NA,NA,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Höljes,Exp model,28.46988552744775,NA,2.064314059376771,2.4182126133950914e-4,NA,1.038430084679495,NA,0.20096734954335865,0.005278511871736936,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Höljes,Linear model,28.46959708212849,NA,7.875268395534941,0.002059357301799361,NA,1.0390975827162172,NA,1.6319681887421,0.04347943512096421,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Jäckvik,Stationary,28.953219503986706,NA,8.161750968651173,NA,NA,1.0721098841248344,NA,0.797732037368884,NA,NA,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Jäckvik,Exp model,28.80036937466756,NA,2.001474887095023,0.0028604815586741775,NA,1.1010019450819788,NA,0.19954800907537074,0.00518086504443224,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Jäckvik,Linear model,28.80499460989497,NA,7.411049050500145,0.022186173883260173,NA,1.1015969199853395,NA,1.5083615673076676,0.040535084288456445,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Kilagården,Stationary,26.950824080290914,NA,8.811833000766734,NA,NA,1.1580339611642574,NA,0.890412443115518,NA,NA,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Kilagården,Exp model,26.86537612289116,NA,2.087769344701215,0.002655128164776559,NA,1.1637093497051214,NA,0.18586606515625942,0.00481192296054289,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Kilagården,Linear model,26.872884685363747,NA,8.105768974675266,0.021500325344855575,NA,1.1632864019620377,NA,1.5182207782827843,0.04059647961386952,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Klippan,Stationary,30.643274721866042,NA,9.265518998250524,NA,NA,1.0868579208293012,NA,0.8617267985698365,NA,NA,NA,NA,NA,78.99794661190965,1945-10-01,2024-09-30
Klippan,Exp model,29.820137816669238,NA,1.8600976545791224,0.008639786482436454,NA,1.0940532060782902,NA,0.18450725831984605,0.00409942214087358,NA,NA,NA,TRUE,78.99794661190965,1945-10-01,2024-09-30
Klippan,Linear model,29.848558242873132,NA,6.325238100403376,0.07282510179459163,NA,1.0981891546431197,NA,1.2943392352019676,0.03410848280939123,NA,NA,NA,TRUE,78.99794661190965,1945-10-01,2024-09-30
