Station,Model,Location_Intercept,Location_Slope,Scale_Intercept,Scale_Slope,Shape,Location_SE_Intercept,Location_SE_Slope,Scale_SE_Intercept,Scale_SE_Slope,Shape_SE,Location_Slope_Significant,Shape_Significant,Scale_Slope_Significant,num_years,start_date,end_date
Heden,Exp model,33.017378389858976,0.10751437625697846,1.9202595408106735,0.0063868063002502275,-0.10288276854798352,2.0399191817755704,0.06362373330852276,0.20632838665630607,0.005983099202116178,0.10579446372945127,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Heden,Linear model,33.04694275995706,0.10689970074575177,6.478186156675089,0.06159494644100492,-0.10468655379838457,2.00263092717978,0.06316299245020375,1.6068774737958396,0.05352173378267848,0.10535420032945492,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Hyltan,Stationary,26.500010702805724,NA,7.69213792568747,NA,0.17570425136177048,1.1055615055593253,NA,0.8667508502327729,NA,0.09957171401687286,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Hyltan,Exp model,23.2536804349425,0.11679914224247194,1.5606629530459786,0.014810684483797876,0.13147537204029822,1.6144726030611205,0.059498391328037796,0.24192939600293284,0.006922861803774851,0.09964163505440758,TRUE,FALSE,TRUE,60.99931553730322,1963-10-01,2024-09-30
Hyltan,Linear model,23.18508669439047,0.11951285966920829,4.1340087041866695,0.1168132905427518,0.14151190883654427,1.5267355422989524,0.057098843182164384,1.3272935763544829,0.04843102795608853,0.10328719305095285,TRUE,FALSE,TRUE,60.99931553730322,1963-10-01,2024-09-30
Härnösand,Stationary,37.66239169513913,NA,9.773153680573282,NA,-0.004380468245968611,1.4383221879627885,NA,1.0622049574730745,NA,0.109155862487785,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Härnösand,Exp model,33.83938725903181,0.12828199864133946,2.134115022001912,0.0038496103121353855,6.901262753741463e-4,2.479284340693035,0.07282455261307026,0.21328476202318947,0.005731189581605385,0.10939758114277433,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Härnösand,Linear model,33.819056747074775,0.1290725738454381,8.378625492891056,0.03768812367286431,-2.556002177291423e-4,2.4810250893611756,0.07312922470919343,1.9128602556001195,0.05544100926674254,0.10904011861427522,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Håvelund,Stationary,31.313226166081456,NA,7.496498101795836,NA,-0.011484086016731019,1.0729090916824442,NA,0.772803336184699,NA,0.08699870256333792,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Håvelund,Exp model,28.072531444292622,0.11758067989192297,1.7414158878792876,0.00855733906149139,-0.05274347669822693,1.8095436619584013,0.05993065339848366,0.19537639917671176,0.005528346285495248,0.09564367870396123,TRUE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Håvelund,Linear model,28.209920418098044,0.11087080198799183,5.824569579117745,0.054520164584192315,-0.05183469477542413,1.8254509713449412,0.0587954598619054,1.1892810382962271,0.03828751737355665,0.09399593243300586,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Höglekardalen,Stationary,41.035102845879635,NA,14.94841609956802,NA,-0.03603861076016562,2.182815263041272,NA,1.5877946540425896,NA,0.10402699577367996,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Höglekardalen,Exp model,42.12334267678286,-0.036455852635122986,2.798662190123932,-0.0032707400355394298,-0.029034579719743343,4.326395667858503,0.11460535455732734,0.19350719061520538,0.005539823231702463,0.10573647613579838,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Höglekardalen,Linear model,42.1140119231983,-0.03610448439074621,16.379944649769357,-0.04880519388301527,-0.029917476399818867,4.322828869929069,0.11423743689843233,3.049738775430257,0.08226665888712888,0.10522269580978806,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Höljes,Stationary,27.936480591822978,NA,7.354679345436172,NA,0.20379524319772077,1.0532106383159405,NA,0.8320057797497724,NA,0.09631981522825807,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Höljes,Exp model,27.740554179000917,0.0063675229680735185,1.9769696881562684,5.906920043855106e-4,0.20414044507464102,2.1544176280986114,0.061694046080075664,0.23398515171203604,0.00656498291199982,0.09653111691701144,FALSE,TRUE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Höljes,Linear model,27.74993155545575,0.006063136022794767,7.230547795429503,0.004005083121971253,0.20409006146166028,2.1203723041890106,0.06034460348882152,1.6492668684910892,0.0462832234059659,0.09644355501362482,FALSE,TRUE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Jäckvik,Stationary,29.126912580251854,NA,8.13545753831804,NA,0.020649482076808702,1.1531395584904343,NA,0.8285157271336833,NA,0.08438396041655728,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Jäckvik,Exp model,27.04932363484141,0.06758385163483945,1.8434509699497958,0.007463711658932568,0.03764264557330428,1.953017777683426,0.06116636631862944,0.2568336568006864,0.007045276255695806,0.09036438689273579,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Jäckvik,Linear model,27.001201393726554,0.06847241674266204,6.17970732273939,0.059275602018946064,0.0407199908734824,1.9762188381258265,0.06130181522178005,1.8112446084968605,0.05409129956066063,0.09233613548488122,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Kilagården,Stationary,26.738098693609064,NA,8.541632766253445,NA,0.08848426833273734,1.2859196025471327,NA,0.9914094601308782,NA,0.12494298675761976,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Kilagården,Exp model,25.721188010162493,0.032168128997876314,2.011348603680907,0.00403083032787455,0.09674257333348517,2.2986201127327694,0.06653267493753638,0.23191780509010035,0.00590707123452117,0.1371605059915375,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Kilagården,Linear model,25.800099585637454,0.02992638928343238,7.558431974386607,0.030365917095676525,0.09429792329482399,2.2718434441365725,0.06576686021214644,1.7409037786166963,0.04648155473947922,0.13476398868790962,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Klippan,Stationary,30.764875749078737,NA,9.283435828456211,NA,0.2059273677419619,1.3366413735965335,NA,1.062501612879266,NA,0.1008889237459063,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Klippan,Exp model,28.727050883156423,0.06774240371807942,1.942266332803714,0.008679967172558655,0.20970403789229,2.266034398515942,0.07331831872420085,0.2249591198841682,0.0061130431533625495,0.1021060864083562,FALSE,TRUE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Klippan,Linear model,28.844167770495428,0.06411596284128586,6.842693410356461,0.07731688340105049,0.2087818742989538,2.193973693307866,0.07070194377082441,1.7512754461250892,0.05498387093993462,0.10194743411547663,FALSE,TRUE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Kristinehamn,Stationary,28.609423688663664,NA,7.93527487313932,NA,0.0980317157288046,1.1711736617522368,NA,0.8934217344752645,NA,0.11270777830756894,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Kristinehamn,Exp model,30.739307689966513,-0.06308178475513633,2.29540189889801,-0.007177271582393074,0.06926499810702225,2.5586686650002446,0.06304231443186313,0.24249871595969716,0.006640737835742409,0.11767189299897901,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Kristinehamn,Linear model,30.895509997554875,-0.06761317707898899,9.961963785042487,-0.06212345735185692,0.06368068079521451,2.6080051508013833,0.06419085445259294,2.218715742294705,0.05487563920312178,0.11893120776186593,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Ljusnedal,Stationary,24.71756010439624,NA,6.3815545651610925,NA,-0.051732195518436934,0.9223532849832689,NA,0.6636946759976396,NA,0.09682502447641533,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Ljusnedal,Exp model,23.516905597698354,0.0396354560648664,1.7825062338242599,0.002130512091377607,-0.05146181965769378,1.7043851985053058,0.04870983953813739,0.19159977635751443,0.005087731384489755,0.09629323700185083,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Ljusnedal,Linear model,23.532008132114843,0.03917001304882268,5.9645534308200885,0.012648003905503396,-0.051947531373017664,1.6984450462950018,0.04845000985919178,1.143343664320131,0.03120301791904943,0.09607911551514403,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Lund,Stationary,27.28991397380958,NA,7.143591959225024,NA,0.1439186229735207,1.0739464273547472,NA,0.8460148106067642,NA,0.12667714627241694,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Lund,Exp model,23.046712969729438,0.1441697679336366,1.7042872040228967,0.006320432100994019,0.16102278550645352,1.717519975836695,0.05230023546313546,0.22386682100117117,0.00623235946430902,0.13999777915417352,TRUE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Lund,Linear model,23.0757679536465,0.1433491293138753,5.491017109742489,0.039759552067434,0.16221705041403803,1.7120793361845679,0.052095443615050314,1.313247830177049,0.040384978973567166,0.1404139019339637,TRUE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Mariestad,Stationary,29.13561915385337,NA,8.761513739945544,NA,-0.1527411020433589,1.2718865037144174,NA,0.9103509262075133,NA,0.10138992971086722,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Mariestad,Exp model,25.428953006460407,0.12666078352993795,2.032084328794018,0.0036872523921219675,-0.16667206666963377,2.1768400164652757,0.06391091133283762,0.19189180915488047,0.0053993020857147226,0.10699800731704952,TRUE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Mariestad,Linear model,25.41794986618491,0.12696490234606997,7.553789628474018,0.033019288623726606,-0.16758077028462534,2.1712819612336154,0.06376936119564512,1.572282862287134,0.04792128775054554,0.10697490923847332,TRUE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Mångsbodarna,Stationary,29.531002156110816,NA,7.1080382664840025,NA,0.1259933742243588,1.0337842595679678,NA,0.7932100332833113,NA,0.10417143216604074,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Mångsbodarna,Exp model,27.416959258187756,0.06348372040287305,2.0764749361447885,-0.007028948254015839,0.2084381186456625,2.1395399435620175,0.054258652146660036,0.25153657792823886,0.006936386076479228,0.125645014239161,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Mångsbodarna,Linear model,27.276535054424603,0.06742250177611198,7.711232075889795,-0.04041383754489918,0.20810489975763197,2.0744222219473376,0.05259292158832421,1.7090823161922089,0.04243359687844702,0.12533972747353458,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Ockelbo,Stationary,32.13919977183624,NA,8.163308787576485,NA,0.2653362171005443,1.1736151956065775,NA,0.9675808941752867,NA,0.10277690865409521,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Ockelbo,Exp model,30.32831080566026,0.04277709726537428,2.326717861344283,-0.012479993433661667,0.4285494757049616,2.382894892877054,0.056740465116953104,0.26857452965346484,0.007967460113901557,0.1376668611167327,FALSE,TRUE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Ockelbo,Linear model,30.20462639848761,0.045759685291636674,9.678168284140835,-0.08270751325349443,0.43020537306838386,2.3789769980720084,0.057592647980440205,2.2305940418920995,0.056656550403758894,0.1405998532738411,FALSE,TRUE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Prästkulla,Stationary,28.773835372658514,NA,8.480030805326383,NA,0.11587541579198983,1.1884110305358193,NA,0.8846885617385993,NA,0.07487340792998048,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Prästkulla,Exp model,26.666924862996577,0.0736052167290787,1.8651171955654924,0.00877428662008421,0.08572333674122444,2.0932938897685087,0.06876285893275043,0.24601851011054396,0.0075734546575285016,0.07638093969646562,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Prästkulla,Linear model,26.76094931200962,0.07188166125959052,5.600777309779227,0.09782120671830732,0.08393024856918074,1.9673626213495592,0.06769890593784675,1.8906058376606467,0.06840710268100618,0.07666176750456202,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Ramsjöholm,Stationary,28.11003383687805,NA,9.205484856947153,NA,0.16526103394840638,1.3660605209729064,NA,1.0759262431102965,NA,0.11837012324164373,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Ramsjöholm,Exp model,24.487326500552847,0.12309769699195916,2.0521531419428496,0.0046687280394894365,0.16279493860974625,2.314648813783507,0.06905902094847745,0.2268544016043414,0.006609949686496102,0.1243053289339353,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Ramsjöholm,Linear model,24.448021351797436,0.12479977044167986,7.607843203842547,0.04609921113075487,0.16190324276837895,2.30068700095495,0.06915547698550183,1.9529207827854838,0.06270947107589812,0.12431695647517611,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Saittarova D,Stationary,27.134413397895592,NA,7.125322086484518,NA,-0.04190043467074857,1.0393485902035005,NA,0.7599685049602395,NA,0.10058373324540666,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Saittarova D,Exp model,22.699068553013333,0.14145910996390113,1.79815995627173,0.0011780650124159435,0.052047037643953756,2.0584462317938135,0.05569236082016969,0.3112369356922654,0.007893399996883358,0.13763410512256757,TRUE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Saittarova D,Linear model,22.75016086850997,0.1400715064638937,6.100393078339435,0.005611736932066417,0.048926554245009427,1.9279659179497908,0.05198731196139038,1.6921972487642494,0.04249782836845926,0.1298056083389153,TRUE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Sjögärde,Stationary,28.05737194265486,NA,7.189185989569493,NA,0.23741182037878822,1.0608364283728697,NA,0.867547683205682,NA,0.11749752198499752,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Sjögärde,Exp model,26.0255584511294,0.0709349254263457,1.7861591729102653,0.005972299347129301,0.22249213538879858,1.8569228802735205,0.05796421742495847,0.22298586281818178,0.006337892137654503,0.11642333427032225,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Sjögärde,Linear model,26.0553615837748,0.0701659457194336,5.923139022819253,0.04226153448921471,0.21866614782722799,1.8314500024837588,0.057264849092394994,1.4276686619883403,0.04594466549033985,0.11696923495192316,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Säffle,Stationary,32.809875535325915,NA,9.845625865523091,NA,0.16708285727101874,1.4771632445598615,NA,1.1694460167597411,NA,0.12445382197181569,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Säffle,Exp model,27.660922904511615,0.18196579905213447,1.983739008933389,0.008834552023764113,0.1391101305168886,2.412580067331015,0.07725178721003408,0.21881087673964797,0.005935929703614855,0.13174580858987717,TRUE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Säffle,Linear model,27.8748197877555,0.1746116079879092,7.311965678069795,0.07578641450100423,0.14092130134432415,2.3546343073135567,0.07462518536292224,1.7486272110661445,0.05414458531287654,0.1310026628187858,TRUE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Sörbytorp,Stationary,30.015058063217953,NA,7.970073480207346,NA,0.06541538503785838,1.1986706493546848,NA,0.9152946935169537,NA,0.12423937511552509,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Sörbytorp,Exp model,28.636156985142005,0.03856301377231322,1.7919029219845792,0.007851584880735162,0.12778940456444846,2.058226825063978,0.06270282477176625,0.2833197772691174,0.007300219833716337,0.14108090129367162,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Sörbytorp,Linear model,28.780405389529243,0.034232216707979345,6.1067124995908895,0.05314718661808989,0.11837369648384226,2.0263319227308427,0.06103680831426485,1.7661340461330124,0.04944589395422678,0.13554026144014758,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Traneberg,Stationary,28.535902910602594,NA,8.274217476812336,NA,0.08785054187497102,1.1867714692845477,NA,0.8889396263912951,NA,0.09528969124917115,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Traneberg,Exp model,26.341064884506206,0.06988325219609984,1.6234953757088328,0.013815087246668295,0.13113710679866816,1.771315988781967,0.06158062133822473,0.23852294642863014,0.006224860128135824,0.11729513394876925,FALSE,FALSE,TRUE,60.99931553730322,1963-10-01,2024-09-30
Traneberg,Linear model,26.498089795343162,0.06534992029446957,4.957988865590593,0.09956143355141987,0.12018784292163599,1.7430268898299965,0.06032143677390257,1.3927677694317582,0.04515234401998897,0.11320235207812217,FALSE,FALSE,TRUE,60.99931553730322,1963-10-01,2024-09-30
Ungsberg,Stationary,27.701944842369198,NA,8.63748043233516,NA,0.0495056816113069,1.268677991689717,NA,0.9502262545706759,NA,0.10748239772400181,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Ungsberg,Exp model,27.06332001974579,0.0178009175021921,2.212203706729009,-0.0022959094500479833,0.06991931720947434,2.444954681685238,0.06533580138887195,0.21227067465391924,0.006504582924571672,0.11933074109108102,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Ungsberg,Linear model,27.08564643927523,0.016936930418163056,9.173029816159655,-0.021375865132013127,0.07092555370002794,2.458842984988689,0.06586111205799815,1.9567172253896747,0.05845026822115586,0.11995716632196265,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Uppsala,Stationary,25.379319747752916,NA,8.448866637671136,NA,0.20021764617042656,1.228071101986215,NA,0.9733292534408987,NA,0.10427433638166696,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Uppsala,Exp model,23.997625159668402,0.04901080541413974,1.8041315465808978,0.010545317877726406,0.1771986063469951,1.887308872138226,0.06303543734111906,0.24418922358885703,0.007085906265805698,0.10393492175450966,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Uppsala,Linear model,23.694984758427644,0.06059264868766851,5.44098400586291,0.10134819028692989,0.17911550554018146,1.8804948913663,0.06486622737631714,1.7034783028892138,0.05961199905020912,0.10640855180356533,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Ytterberg D,Stationary,25.566894371358895,NA,5.896039815846538,NA,0.33230658733946417,0.9179500077063453,NA,0.7965014715026205,NA,0.15196276704556136,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Ytterberg D,Exp model,24.764872830498778,0.026045708764393966,1.7644114042296157,1.0530555156057096e-4,0.3363671725622558,1.7332630145377579,0.04741297557489332,0.2699944358205075,0.007136390977700678,0.15422442225522137,FALSE,TRUE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Ytterberg D,Linear model,24.76629251655861,0.02600252526913221,5.839843492605038,5.627434707970941e-4,0.3363130359757229,1.6982948254590748,0.04623915340006892,1.5230141713631644,0.039898209143076006,0.1538103763470456,FALSE,TRUE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Åby,Stationary,25.915748498408902,NA,7.0433568948335505,NA,0.32873049480086486,1.0293834115132683,NA,0.8870113185558102,NA,0.11711499018419298,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Åby,Exp model,23.265086490063347,0.11887188776379667,1.271899717635221,0.022420416496236172,0.18709401851471147,1.317785435077436,0.060455313636829655,0.22493457527153393,0.007139977810067268,0.12280008559422353,TRUE,FALSE,TRUE,60.99931553730322,1963-10-01,2024-09-30
Åby,Linear model,23.239509054169652,0.12608205912902942,2.10268389937471,0.19355233239253486,0.12923580080699568,1.0380009929575515,0.053889085896406515,1.0053551216164218,0.059350525576111715,0.1270952791503909,TRUE,FALSE,TRUE,60.99931553730322,1963-10-01,2024-09-30
Åkroken D,Stationary,30.772996155524005,NA,10.06469675781104,NA,0.007146000265192869,1.5071707229536515,NA,1.1317471799288177,NA,0.12089194649858266,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Åkroken D,Exp model,29.946655607257615,0.026575620443279255,2.175345206733738,0.004161238922817945,0.011517103720093147,2.5648583172020456,0.07584862878734631,0.23454315137166903,0.006440137119277932,0.12218389667267265,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Åkroken D,Linear model,29.859245910490923,0.029276145459393717,8.511659326601857,0.04939205470038975,0.01331453852666398,2.5523536728085134,0.07612935117065721,2.31411415447145,0.06946551142827145,0.12230302955678567,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Åtorp,Stationary,29.110395175731774,NA,6.349802176830512,NA,0.07126137448031271,0.9150220493464635,NA,0.6784498501165176,NA,0.09515595379834092,NA,NA,NA,60.99931553730322,1963-10-01,2024-09-30
Åtorp,Exp model,31.526314816267774,-0.07748532886367826,1.8999406421690108,-0.0026201635259807234,0.0865764541952372,1.8563739455214652,0.05218468709441089,0.19927897930183977,0.0062288913164627365,0.09718128643119676,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
Åtorp,Linear model,31.43538333441073,-0.07427232980823181,6.577942771581935,-0.012720134632694934,0.08275974943949074,1.7790726724463433,0.049179085275385157,1.1691213547083352,0.033836261410905906,0.09487555480280116,FALSE,FALSE,FALSE,60.99931553730322,1963-10-01,2024-09-30
